"Date","Category","Usage","ResCount","SubCount"
"2022-04-17T06:00:01Z","Performance","72.02","17176","3183"
"2022-04-17T06:00:01Z","DiagnosticInfrastructureLogs","98.53","20721","3235"
"2022-04-10T06:00:01Z","Performance","75.78","19044","3456"
"2022-04-10T06:00:01Z","DiagnosticInfrastructureLogs","98.19","22162","3512"
"2022-04-10T06:00:01Z","WindowsEventLogs","99.17","22340","3565"
"2022-04-10T06:00:01Z","TableStorage","99.96","22905","3628"
"2022-04-10T06:00:01Z","DockerSources","0","0","0"
"2022-04-10T06:00:01Z","Directories","65.41","8983","701"
"2022-04-10T06:00:01Z","Logs","13.75","970","198"
"2022-04-10T06:00:01Z","AppInsights","25.18","2208","76"
"2022-04-10T06:00:01Z","BlobStorage","3.3","2597","49"
"2022-04-10T06:00:01Z","CrashDumps","0.36","284","40"
"2022-04-10T06:00:01Z","EtwProviders","0.29","223","24"
"2022-04-10T06:00:01Z","EventHub","59.67","8605","225"
"2022-04-10T06:00:01Z","Metrics","74.41","18328","3385"
"2022-04-03T06:00:01Z","TableStorage","99.87","20746","3514"
"2022-04-03T06:00:01Z","Directories","63.9","8489","729"
"2022-04-03T06:00:01Z","EtwProviders","0.31","217","20"
"2022-04-03T06:00:01Z","Metrics","72.62","16598","3274"
"2022-04-03T06:00:01Z","Performance","74.03","17268","3343"
"2022-04-03T06:00:01Z","DiagnosticInfrastructureLogs","97.94","20148","3398"
"2022-04-03T06:00:01Z","WindowsEventLogs","98.89","20240","3449"
"2022-04-03T06:00:01Z","DockerSources","0","0","0"
"2022-04-03T06:00:01Z","CrashDumps","0.44","323","40"
"2022-04-03T06:00:01Z","BlobStorage","2.83","1995","70"
"2022-04-03T06:00:01Z","Logs","15.41","1134","194"
"2022-04-03T06:00:01Z","AppInsights","19.78","1826","84"
"2022-04-03T06:00:01Z","EventHub","56.3","7337","226"
"2022-03-27T06:00:01Z","Directories","60.13","10054","789"
"2022-03-27T06:00:01Z","Metrics","71.27","17639","3534"
"2022-03-27T06:00:01Z","Performance","72.42","18097","3608"
"2022-03-27T06:00:01Z","DiagnosticInfrastructureLogs","97.45","20758","3611"
"2022-03-27T06:00:01Z","WindowsEventLogs","99.02","21334","3710"
"2022-03-27T06:00:01Z","TableStorage","99.85","21661","3768"
"2022-03-27T06:00:01Z","EtwProviders","0.36","231","29"
"2022-03-27T06:00:01Z","DockerSources","0","0","0"
"2022-03-27T06:00:01Z","CrashDumps","0.37","278","39"
"2022-03-27T06:00:01Z","BlobStorage","4.1","2924","58"
"2022-03-27T06:00:01Z","AppInsights","11.46","1832","93"
"2022-03-27T06:00:01Z","Logs","15.99","1078","212"
"2022-03-27T06:00:01Z","EventHub","49.02","8556","223"
"2022-03-20T06:00:01Z","TableStorage","99.87","20862","3797"
"2022-03-20T06:00:01Z","WindowsEventLogs","99.19","20512","3738"
"2022-03-20T06:00:01Z","DiagnosticInfrastructureLogs","98.29","20395","3679"
"2022-03-20T06:00:01Z","Logs","16.1","1185","187"
"2022-03-20T06:00:01Z","Metrics","70.3","16642","3559"
"2022-03-20T06:00:01Z","Directories","62.7","8289","743"
"2022-03-20T06:00:01Z","Performance","71.56","17302","3624"
"2022-03-20T06:00:01Z","DockerSources","0.01","4","1"
"2022-03-20T06:00:01Z","EtwProviders","0.4","317","23"
